platform,viewer_id,received_date,event_name
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
ios,KID27FCBA1C51247E290F06DF47CD74FAF,2016-11-10,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-10,watched-ad
ios,KI5C01F9E27B1D4120B4C72BC66B2E1305,2016-11-10,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
android,KAd08af4b54bb04b6e853d7247f30b7f8b,2016-11-09,watched-ad
ios,KIAD4912AA3E27479FB22851C32D66777B,2016-11-11,watched-ad
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
ios,KI86D747DFBE6F45A098072308F70EAA2C,2016-11-11,watched-ad
android,KA9bdeaf02dc4840968a275b6d663274f7,2016-11-11,watched-ad
ios,KI5469BCA661554B988F830580CA4AF08E,2016-11-11,watched-ad
ios,KID9B5AAC66BAC4F459D0C54A20CD88B66,2016-11-11,watched-ad
ios,KICD4C71FEF6214C27A5E6B9DA2A204C95,2016-11-11,watched-ad
ios,KI5469BCA661554B988F830580CA4AF08E,2016-11-11,watched-ad
ios,KID10E69E7649F4D578B908AE7DD7010EB,2016-11-11,watched-ad
ios,KI540F2EC63DF0411FA71640E1518B4CCE,2016-11-08,watched-ad
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-08,watched-ad
ios,KIE9DDE4AEF83C425A8C3A336BF41D82D4,2016-11-09,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-ad
android,KA17288b902711443aa7c53be434a368b9,2016-11-08,visited-show
ios,KIAB0E8FEB1F6446C2861A1A5B0084105B,2016-11-08,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
android,KA280c4bd5570f4a1f8c98060d4553690b,2016-11-08,logged-in
ios,KID55BE76775484D1DA9D3B1C0B5156981,2016-11-09,visited-show
ios,KICC9EB5C6E60F4E9C9390904236127F4E,2016-11-08,watched-ad
android,KA81ac331c6fc04404b7fc260bdeb9ffac,2016-11-08,logged-in
ios,KI87E24D97AA8C4731A37BA50CB3E89D5C,2016-11-08,watched-ad
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-ad
ios,KI6C1E956F0F43427E948E53571D00B5F9,2016-11-09,watched-ad
android,KAbd34fe797a7649bf8bee8a908e4f5491,2016-11-08,visited-show
android,KA66655a199fb94184984e8de5a2943539,2016-11-08,visited-show
ios,KI7D044E43AC3E449C8EF2FAFB308CA01F,2016-11-09,visited-show
ios,KI6C1E956F0F43427E948E53571D00B5F9,2016-11-09,logged-in
android,KA1e45dbf30ef34635afbd5bd742f41aec,2016-11-08,logged-in
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-09,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
android,KA3d3ece1fe5c449309164c2219aae3e17,2016-11-08,visited-show
ios,KIA8B2EA8176014E2392FC242F82D0AB39,2016-11-10,watched-video
ios,KI513AB16FF90B4F4088DC3D61B257EE28,2016-11-09,visited-show
ios,KIA9C01541A15C4C5CB3267C46B6750BFF,2016-11-10,watched-ad
ios,KI3F76E3889BA94177B3138DC735CCE874,2016-11-10,watched-ad
android,KA63cfc25b0e154dbd8fe8762cc01eed29,2016-11-08,watched-ad
ios,KICD9741C34BC44B48BBACABEACB1AD5CB,2016-11-10,watched-ad
ios,KICC9EB5C6E60F4E9C9390904236127F4E,2016-11-08,watched-ad
ios,KI351E3AC3F31B447A8151AC140B68E767,2016-11-09,visited-show
ios,KI50A4032068F84EDAA70D64C63BD1BB62,2016-11-10,watched-ad
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-10,watched-ad
ios,KI7661395DC5604CEF8421386712539DE2,2016-11-10,watched-ad
android,KA174523783ec54f4ea13dc8536d752872,2016-11-10,watched-video
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-11,watched-ad
android,KA80f632b5f7b14d1680ff48e42e6fe267,2016-11-11,watched-ad
ios,KI487508267780454D8B72210567C71749,2016-11-11,logged-in
ios,KI700A38ACCF4142679C301E37FB21FD1D,2016-11-11,watched-ad
ios,KI29660CDA495E496FB50B8F066D0FDF37,2016-11-11,watched-ad
android,KA9bdeaf02dc4840968a275b6d663274f7,2016-11-08,watched-ad
android,KA3c7a78726bfb421aaf5b035f89dff4ef,2016-11-08,watched-video
ios,KIB6FCD459461543FB99B49E3C472DA32E,2016-11-09,logged-in
android,KA426fff3b29fc4613a604e0dcf40cd3b9,2016-11-08,logged-in
android,KA3ac569cb8a9d4ebbbd9b316cbb06ba56,2016-11-09,watched-ad
android,KAfd2776a40d6c46e994f06c8b3f58ce56,2016-11-08,logged-in
ios,KIE9DDE4AEF83C425A8C3A336BF41D82D4,2016-11-09,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-09,watched-ad
android,KAdd7fbef89c904307879c0bd08f8fd91d,2016-11-08,watched-video
android,KAa5927b0220c3469b8cdf386910ba7e86,2016-11-09,watched-video
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-09,watched-ad
ios,KI61C634F88E12451AA886959008BB5F22,2016-11-09,watched-ad
ios,KIAE925BA4FE604BF79C153F1CE4B66B6E,2016-11-09,watched-ad
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-09,watched-video
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-video
android,KA44f5ec18bd0b4df982d8de80234ff8a9,2016-11-08,logged-in
ios,KID9B5AAC66BAC4F459D0C54A20CD88B66,2016-11-10,watched-ad
android,KAd08af4b54bb04b6e853d7247f30b7f8b,2016-11-09,watched-video
ios,KI168D5860B3234D5DAF4CE3DEC6EC4BA4,2016-11-10,logged-in
ios,KIDD2E8354E7994D1888DED8ADDB097342,2016-11-10,watched-ad
ios,KI6B8A5505A5364F93A58CCBE794A88AFE,2016-11-09,watched-ad
ios,KI12F5AD20A3624613BEA7B9061F0E8EAE,2016-11-08,visited-show
android,KA9c56e84e14894f349452dd41152b38ad,2016-11-10,watched-ad
android,KA8b5b8d27954a42eca17144f3f03d929f,2016-11-10,watched-video
ios,KIC4A44EA4AA734CA598C3530E8C1A7A7D,2016-11-10,watched-ad
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-10,watched-ad
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-09,watched-ad
android,KAa9ce9ec32d574376b74f1f42f87eeef4,2016-11-10,visited-show
ios,KIBA35BC63020D4C04BDF6D738924A4AA5,2016-11-10,watched-ad
ios,KIC3A684566781493F8404488B7C0017D7,2016-11-10,watched-ad
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
ios,KI50A4032068F84EDAA70D64C63BD1BB62,2016-11-11,watched-ad
android,KAa5927b0220c3469b8cdf386910ba7e86,2016-11-11,visited-show
ios,KIA43332667DB04794A9EC352D798BBC8A,2016-11-09,watched-ad
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-11,watched-ad
ios,KICAF3760223984B3FA83EC1D03B8BAF3F,2016-11-10,watched-ad
ios,KID9B5AAC66BAC4F459D0C54A20CD88B66,2016-11-10,watched-ad
android,KA3a7772a5b1ec456586875ba82bc8d858,2016-11-11,visited-show
ios,KI9D82FA4C4F62430B8DB0D40F7B6B9EF9,2016-11-11,visited-show
ios,KI48770AE017984C22B0FEB206F463E9C4,2016-11-11,watched-ad
ios,KI4D573A3B35DD4B23A9D59028E67DC30E,2016-11-08,watched-ad
android,KA26c7e76e6734483bad2c0d619775d935,2016-11-08,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KI38C269463FBE4833B38187E2D47AF3D9,2016-11-09,watched-ad
android,KA5bd31a4aa620411ba09c0d01a9216ece,2016-11-09,logged-in
android,KA1c92554ff42b499dbd3ae0b74c60e157,2016-11-08,visited-show
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-video
ios,KI4C0D1FD3449F416392352148A51E45A1,2016-11-08,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-09,watched-ad
android,KAa678b88dc3474123840233de8c1edfb9,2016-11-09,visited-show
ios,KI920D4A5AC15648FCA93F75009F2E199E,2016-11-09,watched-ad
ios,KI1269B16A67854933BE8EF537A790E942,2016-11-09,watched-ad
android,KAbab3f03ce1a64e7083b3005c644445ad,2016-11-09,watched-ad
ios,KIAB0E8FEB1F6446C2861A1A5B0084105B,2016-11-08,watched-ad
ios,KI561B97FBDBEE41669BE85B3782D6796D,2016-11-09,watched-ad
ios,KIFA9D6C1FD8DE4032B3204681F086EB39,2016-11-09,logged-in
ios,KI91F1EA57B2DA419AA29CA12D4BAE7AF1,2016-11-09,watched-ad
ios,KI7D044E43AC3E449C8EF2FAFB308CA01F,2016-11-09,watched-ad
android,KA4462a5003b3c4917b9d86c018fc309f3,2016-11-09,watched-ad
ios,KI031FA2F82B7745EEA4601B979121842F,2016-11-10,watched-ad
ios,KIFBD8E38E43FE4C82A7B2713D791C572C,2016-11-09,watched-video
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-10,watched-ad
android,KAb0639ed900e848cfa822a97359043f21,2016-11-09,watched-ad
android,KA469fd44feb8a4c3699abeb9259fa4a59,2016-11-10,watched-ad
ios,KI7913DBA25EAE48B1AE61B8D2CDA7669B,2016-11-08,watched-ad
ios,KI8D2871DB630F42CB973342FD73B2BC88,2016-11-08,watched-ad
ios,KIB22B9762B35D4CB0BBD7CCE20518CDB6,2016-11-10,logged-in
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
ios,KI6A8C3A649BE64F0BA983CDDEFBC2E7E8,2016-11-10,watched-video
ios,KI5C01F9E27B1D4120B4C72BC66B2E1305,2016-11-10,watched-ad
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-video
ios,KI481F2D6CC2EC424DB35E1C7F350F73D2,2016-11-10,watched-ad
android,KA1f50327b48e94574aba2daee33628df5,2016-11-10,logged-in
ios,KI86D747DFBE6F45A098072308F70EAA2C,2016-11-11,watched-ad
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-ad
ios,KI50A4032068F84EDAA70D64C63BD1BB62,2016-11-11,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-10,watched-ad
ios,KIBA35BC63020D4C04BDF6D738924A4AA5,2016-11-10,watched-ad
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-11,watched-ad
ios,KI5680A131061E4F2E908074B5C3CC7F5C,2016-11-11,watched-ad
ios,KIB08C38BD7AF84BE98F82EDD12E9FC468,2016-11-08,watched-ad
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-08,watched-ad
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-08,watched-ad
ios,KI3DE0B9658BAE4A00A70E3EFCD162CBBA,2016-11-08,watched-ad
ios,KI430B0C1FF2EB4C4984638338578387FE,2016-11-08,visited-show
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
ios,KI909E5F6A07C145D8ACD18F0A63C51DBE,2016-11-08,watched-video
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
android,KA1320afbf08e34e62abbf8e44f6bf712f,2016-11-09,watched-ad
ios,KI87160D92372749AB9E181975FE1638ED,2016-11-08,watched-ad
ios,KIDB9CB35FA716424397928BA961BD53DD,2016-11-08,visited-show
ios,KI38C269463FBE4833B38187E2D47AF3D9,2016-11-09,watched-ad
ios,KI16129348FE11459D97E4584E713F49E6,2016-11-09,watched-ad
android,KA4f06d38ad60d4226949f25d2a8680e91,2016-11-08,visited-show
ios,KI1269B16A67854933BE8EF537A790E942,2016-11-09,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KI920D4A5AC15648FCA93F75009F2E199E,2016-11-09,watched-ad
android,KA36e2769caf994cf9bac5f81d456e1b90,2016-11-09,watched-ad
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-08,watched-ad
ios,KIEA6ABE73B43443A0AB1C80E4F6F49AE7,2016-11-09,watched-ad
ios,KI031FA2F82B7745EEA4601B979121842F,2016-11-10,watched-ad
ios,KI561B97FBDBEE41669BE85B3782D6796D,2016-11-09,watched-ad
ios,KIE9313E7746234A808447DCD34C040063,2016-11-10,watched-ad
ios,KI370742720F29472B8484E877CB68ECF7,2016-11-08,watched-ad
ios,KI86AEC0BC3A2441ABB133047C6032576B,2016-11-10,watched-ad
ios,KIFCA7E98B086D49A3A193AC06E0B7FBE8,2016-11-10,watched-ad
android,KA361421fa8e354ee9b978c2817ebabb95,2016-11-10,watched-ad
android,KAbab3f03ce1a64e7083b3005c644445ad,2016-11-10,visited-show
ios,KI6F61CCBD33704812AAE2DDC1EA79CFA3,2016-11-10,watched-ad
ios,KI6A8C3A649BE64F0BA983CDDEFBC2E7E8,2016-11-10,watched-ad
ios,KIBA35BC63020D4C04BDF6D738924A4AA5,2016-11-10,watched-ad
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-10,watched-ad
ios,KI50A4032068F84EDAA70D64C63BD1BB62,2016-11-11,watched-ad
ios,KIFDCB2A74BEFD4DEAB5D6027063B51C76,2016-11-11,watched-ad
ios,KIAB0E2B8F918342E1982345360DA1DD00,2016-11-11,watched-ad
android,KA3a7772a5b1ec456586875ba82bc8d858,2016-11-11,watched-ad
ios,KIAB0E2B8F918342E1982345360DA1DD00,2016-11-11,watched-ad
ios,KI173C3EB5752445C8B6A8878A95263CA6,2016-11-10,watched-ad
ios,KIEB0E77E1FFAC46B4A5ADA7751D40D76F,2016-11-11,watched-ad
android,KA7e26ad6eb7fd4d4cad673310e2911579,2016-11-08,visited-show
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-ad
android,KAbd34fe797a7649bf8bee8a908e4f5491,2016-11-08,visited-show
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-08,watched-ad
ios,KI1C1A02D370B147D7BB4940127B4775F7,2016-11-09,watched-ad
ios,KI4C0D1FD3449F416392352148A51E45A1,2016-11-08,logged-in
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-ad
ios,KI10BD67EEA1FB4E5780EA0C49E04CD90F,2016-11-09,watched-ad
ios,KI7D044E43AC3E449C8EF2FAFB308CA01F,2016-11-09,watched-ad
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-08,watched-ad
ios,KI8D2871DB630F42CB973342FD73B2BC88,2016-11-08,watched-ad
android,KA0764e5ecae1d4b3f8c0fa4fcc996dd01,2016-11-09,watched-ad
android,KA469fd44feb8a4c3699abeb9259fa4a59,2016-11-09,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-09,watched-ad
ios,KI1EABC83015D94C6DBF08B3AE456EA649,2016-11-09,visited-show
ios,KI8D2871DB630F42CB973342FD73B2BC88,2016-11-08,watched-ad
ios,KI84B6154569EF4C08845FDA57835D1BCC,2016-11-09,watched-ad
android,KA2f7b7ba621df4fe2a5a84e41565c1f09,2016-11-08,watched-live
android,KAb6846d4fd12b4a36bfabea91a3d1bdd6,2016-11-09,visited-show
ios,KIB413B33AA37F46D4A80B0ACBABA2950C,2016-11-09,watched-ad
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-10,watched-ad
ios,KI0A9545591F194FD09B8F05A6AA1CA8CE,2016-11-10,watched-ad
ios,KI351E3AC3F31B447A8151AC140B68E767,2016-11-08,watched-ad
android,KAfe2b5705ded64626a1ab4b36c3de865f,2016-11-08,watched-video
ios,KIE9313E7746234A808447DCD34C040063,2016-11-10,watched-ad
ios,KI0662E9196DC746599AB59BBDD0B4A780,2016-11-10,watched-ad
ios,KI6A8C3A649BE64F0BA983CDDEFBC2E7E8,2016-11-10,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-10,watched-ad
android,KA3104494516f7435bb4096cdb3867ca9e,2016-11-10,watched-ad
android,KA511c5c9779314edcb0901f1d28bcc245,2016-11-10,logged-in
ios,KI48A06CAA7208431089DE68B080D4287E,2016-11-09,watched-video
ios,KI031FA2F82B7745EEA4601B979121842F,2016-11-10,watched-ad
ios,KI14275A4CA38D453BABDCC0F61C1588AA,2016-11-10,watched-video
ios,KI7D044E43AC3E449C8EF2FAFB308CA01F,2016-11-11,watched-ad
android,KAd514069348334953a22f0326b08914aa,2016-11-10,visited-show
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-10,watched-ad
ios,KID9B5AAC66BAC4F459D0C54A20CD88B66,2016-11-11,watched-ad
ios,KI540F2EC63DF0411FA71640E1518B4CCE,2016-11-08,watched-ad
ios,KIB002EDF01D724974A382BDD41A9402EB,2016-11-08,visited-show
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-08,watched-ad
ios,KI04E1B922558D44E5A40FF5E30667CEDE,2016-11-08,watched-video
ios,KI00DDB12E26E8424999AE2AE3D0CC85A4,2016-11-08,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-09,watched-ad
ios,KI186044D3C56742869E530CE5BFE290EF,2016-11-08,watched-ad
android,KAfa7e1dbfa10d46d4af43b2a008ca777d,2016-11-08,watched-ad
ios,KI10BD67EEA1FB4E5780EA0C49E04CD90F,2016-11-09,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-09,watched-ad
android,KAb5a30666f2514c5fbc6fef38090ca60d,2016-11-08,watched-ad
ios,KI561B97FBDBEE41669BE85B3782D6796D,2016-11-09,watched-ad
ios,KI6C1E956F0F43427E948E53571D00B5F9,2016-11-09,watched-ad
android,KA3f81bf7802374e94bc6b8d8b3ecc3fc2,2016-11-08,watched-ad
android,KA17288b902711443aa7c53be434a368b9,2016-11-08,watched-ad
android,KA426fff3b29fc4613a604e0dcf40cd3b9,2016-11-08,watched-ad
ios,KIAE925BA4FE604BF79C153F1CE4B66B6E,2016-11-09,watched-ad
ios,KIBC928CC375B44AC4A3FB14B7414D5220,2016-11-08,watched-ad
ios,KI4335C6DC2BEB4D0DB518D6DB1BBAC248,2016-11-08,watched-ad
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-08,watched-ad
ios,KIAB0E8FEB1F6446C2861A1A5B0084105B,2016-11-08,watched-ad
ios,KICD9741C34BC44B48BBACABEACB1AD5CB,2016-11-09,watched-ad
android,KAc9af337f94db4d3287a209a05c595f38,2016-11-09,watched-video
ios,KI6CD65CD9923843FF8904CC81675B0A08,2016-11-09,watched-ad
android,KAef414a61dbfc4604b89cd047947dfed9,2016-11-09,watched-video
ios,KI6C1E956F0F43427E948E53571D00B5F9,2016-11-09,watched-ad
ios,KIB7F97AED7C5E4114AD17A0D38AD54738,2016-11-08,watched-ad
ios,KI018F88812BAE443AA9D5EDAB747FCEFE,2016-11-10,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-10,watched-ad
android,KAa5927b0220c3469b8cdf386910ba7e86,2016-11-08,watched-ad
ios,KI87E24D97AA8C4731A37BA50CB3E89D5C,2016-11-08,watched-ad
ios,KI10BD67EEA1FB4E5780EA0C49E04CD90F,2016-11-10,watched-ad
ios,KIDC2A5517CEEF47449147BEA4DA626D3A,2016-11-10,watched-video
ios,KIA69A5B27A74249FF8EAF334732F41E1E,2016-11-10,visited-show
ios,KICAA373A448924B9EBB0FF978B7282570,2016-11-10,watched-ad
android,KA711780c6bc284d769ddc9f120dd783a0,2016-11-09,logged-in
android,KAf6c1b1258fc249ed8e40c4427bc1680d,2016-11-10,visited-show
ios,KID10E69E7649F4D578B908AE7DD7010EB,2016-11-10,watched-ad
ios,KI26F795598ED44C6E99820042D22E1DD4,2016-11-10,watched-ad
android,KAb46da3e3f2614178a143bfb4cf841b13,2016-11-10,watched-video
ios,KIFCA7E98B086D49A3A193AC06E0B7FBE8,2016-11-10,watched-ad
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-11,watched-ad
ios,KI173C3EB5752445C8B6A8878A95263CA6,2016-11-08,watched-ad
ios,KI10695C9B9AB54E92A3D34CCE21E7C574,2016-11-09,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-09,watched-ad
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-09,watched-ad
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-09,watched-ad
ios,KI9AC3D3582A0B41BF85080960429B81C3,2016-11-08,watched-ad
ios,KIB413B33AA37F46D4A80B0ACBABA2950C,2016-11-09,watched-ad
ios,KI84B6154569EF4C08845FDA57835D1BCC,2016-11-09,watched-ad
ios,KI977F703082404446B0309B6DD97704A3,2016-11-08,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KI481F2D6CC2EC424DB35E1C7F350F73D2,2016-11-09,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
ios,KI00DDB12E26E8424999AE2AE3D0CC85A4,2016-11-08,watched-ad
ios,KI26C80C54A8D445F695446EA2B1771188,2016-11-09,watched-ad
android,KA952e0d488be642ce9c2ca2de39450875,2016-11-09,watched-ad
ios,KI37929CD954844F5FBD157DBF5DAB88CB,2016-11-08,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-08,watched-ad
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-09,watched-video
ios,KI7D044E43AC3E449C8EF2FAFB308CA01F,2016-11-09,watched-ad
android,KAbab3f03ce1a64e7083b3005c644445ad,2016-11-09,visited-show
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-09,watched-ad
ios,KIB6FCD459461543FB99B49E3C472DA32E,2016-11-09,watched-ad
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-ad
ios,KIE9313E7746234A808447DCD34C040063,2016-11-10,watched-ad
ios,KIA9C01541A15C4C5CB3267C46B6750BFF,2016-11-10,watched-ad
ios,KI9E6DF6837E674CF0AACBE01B66268AEA,2016-11-08,visited-show
ios,KI6A8C3A649BE64F0BA983CDDEFBC2E7E8,2016-11-10,watched-ad
ios,KIBA35BC63020D4C04BDF6D738924A4AA5,2016-11-10,watched-ad
ios,KID10E69E7649F4D578B908AE7DD7010EB,2016-11-10,watched-ad
ios,KI50A4032068F84EDAA70D64C63BD1BB62,2016-11-10,watched-ad
android,KA0800b9b4e9c6438fa2dca73b49e1de48,2016-11-09,logged-in
android,KA4be7fdf8b5b744598235c35aeec2d83c,2016-11-09,visited-show
ios,KI6A8C3A649BE64F0BA983CDDEFBC2E7E8,2016-11-10,watched-ad
ios,KI481F2D6CC2EC424DB35E1C7F350F73D2,2016-11-09,watched-ad
ios,KIAF4AD4EE6B4C4AFDA248C933249380AE,2016-11-11,visited-show
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
ios,KIF4B9BC0BE92D47A9859FCDA0B934B0DE,2016-11-08,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-08,watched-ad
android,KAfc24391b760d4ac493f3c9c2c24657f9,2016-11-08,logged-in
android,KAc13e6f8fdf4848248d5df97885608ac8,2016-11-08,watched-ad
ios,KIE983036C22A14229AB1E6DD704F76411,2016-11-09,watched-ad
android,KA17fc6a22decb4d688ee18116dff7aeff,2016-11-08,visited-show
android,KA23b98688c4ce42b58195b7f7038b1975,2016-11-09,watched-video
ios,KI561B97FBDBEE41669BE85B3782D6796D,2016-11-09,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
android,KA02c65bf596814b8ab66707d70887c6c9,2016-11-09,visited-show
android,KA9bdeaf02dc4840968a275b6d663274f7,2016-11-09,logged-in
ios,KI920D4A5AC15648FCA93F75009F2E199E,2016-11-09,watched-ad
ios,KIEA6ABE73B43443A0AB1C80E4F6F49AE7,2016-11-09,watched-ad
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-09,watched-ad
ios,KI8CBEAA0C3E20402B96D2B10C5370D596,2016-11-09,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
android,KA2dc7563e7f824e0baac208fcd53c56ce,2016-11-09,watched-ad
android,KAdd24a922d742487d94266c482effe877,2016-11-08,logged-in
ios,KI06963678DC4346B79938A0EB4153AF56,2016-11-10,watched-ad
ios,KIBE4B39F8171245BA9A11405B59E6EE11,2016-11-08,watched-ad
ios,KIE983036C22A14229AB1E6DD704F76411,2016-11-09,watched-ad
ios,KI6F035D4924B347A3B8BDC0115ACAEF9C,2016-11-09,watched-video
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-10,watched-ad
ios,KI8CBEAA0C3E20402B96D2B10C5370D596,2016-11-10,watched-ad
ios,KIBCEEA4BE470F4D2D8DF344838642B304,2016-11-08,watched-video
ios,KICAF3760223984B3FA83EC1D03B8BAF3F,2016-11-10,watched-ad
android,KAd92c7a352b424527b4eda3dca599ba78,2016-11-10,watched-ad
ios,KIBE4B39F8171245BA9A11405B59E6EE11,2016-11-08,watched-ad
android,KAb46da3e3f2614178a143bfb4cf841b13,2016-11-10,watched-video
ios,KICD9741C34BC44B48BBACABEACB1AD5CB,2016-11-10,watched-video
ios,KI81DC1D4DC88B478BA70DCE3BF1A37645,2016-11-10,watched-ad
android,KA3104494516f7435bb4096cdb3867ca9e,2016-11-10,watched-ad
ios,KIEF7668AB54584E84BA1F5206EA4281BF,2016-11-10,watched-ad
ios,KI10BD67EEA1FB4E5780EA0C49E04CD90F,2016-11-10,watched-ad
android,KA8438011e74cb4792ae368763988813ab,2016-11-09,watched-ad
ios,KI487508267780454D8B72210567C71749,2016-11-11,watched-ad
ios,KI5C01F9E27B1D4120B4C72BC66B2E1305,2016-11-10,watched-ad
ios,KIA9C01541A15C4C5CB3267C46B6750BFF,2016-11-10,watched-ad
android,KA0800b9b4e9c6438fa2dca73b49e1de48,2016-11-09,watched-video
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-ad
ios,KIF4B9BC0BE92D47A9859FCDA0B934B0DE,2016-11-08,watched-ad
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-08,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-ad
ios,KI28343120A250433FBCCC3291EE63E7FE,2016-11-08,watched-ad
ios,KI10BD67EEA1FB4E5780EA0C49E04CD90F,2016-11-09,watched-ad
android,KA8438011e74cb4792ae368763988813ab,2016-11-09,watched-video
ios,KI4335C6DC2BEB4D0DB518D6DB1BBAC248,2016-11-08,watched-ad
ios,KI5BB21BBFBB1B476791DA87AF60A8F6C7,2016-11-09,watched-video
ios,KI26C80C54A8D445F695446EA2B1771188,2016-11-09,watched-ad
android,KAdc486f7ee3e14ff78e28281a2fe45489,2016-11-09,watched-ad
ios,KI26C80C54A8D445F695446EA2B1771188,2016-11-09,watched-ad
ios,KI173C3EB5752445C8B6A8878A95263CA6,2016-11-08,watched-ad
